wavelength,Acoff,Scoff,Av
1.3033164,884.67424,3300.292,0.411207957967903
1.305901,882.99702,3291.0537,0.410428364553651
1.3084906,881.33773,3281.896,0.409657105233862
1.3110855,879.73337,3272.7878,0.40891137808412
1.3136854,878.1127,3263.7205,0.408158069836737
1.3162905,876.47381,3254.758,0.407396292699161
1.3189008,874.96086,3245.7895,0.406693054092363
1.3215163,873.3955,3236.8878,0.40596545464391
1.3241369,871.85106,3228.08,0.405247579080354
1.3267627,870.38772,3219.265,0.404567399839221
1.3293938,868.91804,3210.5367,0.403884273684597
1.3320301,867.4332,3201.8692,0.403194100967113
1.3346715,866.04824,3193.199,0.402550353757442
1.3373183,864.58052,3184.6255,0.401868138636011
1.3399703,863.20935,3176.0377,0.401230801195592
1.3426275,861.85547,3167.4924,0.40060150036941
1.34529,860.49429,3158.989,0.399968806409397
1.3479578,859.15508,3150.5011,0.399346324387778
1.3506309,857.79345,3142.0612,0.398713421261981
1.3533092,856.48593,3133.611,0.39810566915969
1.3559929,855.20195,3125.1664,0.397508858751973
1.3586819,853.90691,3116.7721,0.396906907514095
1.3613763,852.63625,3108.3574,0.396316288413587
1.364076,851.40203,3099.9486,0.395742607093462
1.366781,850.15614,3091.5441,0.395163501407337
1.3694914,848.94679,3083.1501,0.394601379982881
1.3722072,847.78066,3074.7291,0.394059347769956
1.3749284,846.5699,3066.329,0.393496570959376
1.3776549,845.45566,3057.8695,0.392978657885422
1.3803869,844.28637,3049.341,0.39243515686388
1.3831243,843.12573,3040.7846,0.391895676473521
1.3858671,842.03927,3032.1681,0.391390675900639
1.3886154,840.88736,3023.54,0.390855253326491
1.3913691,839.7445,3014.8692,0.390324037308669
1.3941282,838.64661,3006.1058,0.38981372392487
1.3968929,837.49889,2997.2969,0.389280248916579
1.399663,836.3866,2988.4383,0.38876324222769
1.4024386,835.23967,2979.5175,0.388230134421553
1.4052197,834.01835,2970.56,0.38766244918724
1.4080063,832.89783,2961.4669,0.387141617088566
1.4107985,831.7494,2952.302,0.386607812063149
1.4135962,830.6387,2943.0364,0.386091544426696
1.4163994,829.45272,2933.7304,0.385540285678628
1.4192082,828.26496,2924.3557,0.38498819956368
1.4220226,827.02926,2914.9191,0.384413830320533
1.4248426,825.78211,2905.4192,0.383834138970212
1.4276681,824.51326,2895.8509,0.383244361180969
1.4304993,823.19775,2886.2179,0.382632895223978
1.433336,821.89179,2876.5273,0.382025868229739
1.4361784,820.62165,2866.8101,0.381435490831915
1.4390264,819.37524,2857.0409,0.380856143443106
1.4418801,818.02663,2847.2593,0.380229292180663
1.4447394,816.70001,2837.4348,0.379612662152869
1.4476044,815.3413,2827.5497,0.378981116280605
1.4504751,813.97383,2817.6912,0.378345498647743
1.4533515,812.56527,2807.7977,0.377690781854729
1.4562336,811.14031,2797.9107,0.377028442130916
1.4591214,809.6919,2788.0707,0.376355202545687
1.4620149,808.26844,2778.27,0.375693560041155
1.4649141,806.88789,2768.4957,0.375051862656168
1.4678192,805.49903,2758.7593,0.374406302676369
1.4707299,804.05464,2749.0871,0.373734931638812
1.4736465,802.63534,2739.4556,0.37307522275575
1.4765688,801.22894,2729.8915,0.372421509958499
1.4794969,799.83678,2720.376,0.371774416096283
1.4824308,798.43663,2710.9264,0.371123608379367
1.4853706,797.0416,2701.5591,0.370475180504262
1.4883162,795.641,2692.2908,0.369824163621561
1.4912676,794.09091,2683.1459,0.369103661865382
1.4942248,792.4798,2674.1021,0.368354797228879
1.497188,790.92037,2665.1242,0.367629954120647
1.500157,789.34431,2656.2386,0.366897381174661
1.5031319,787.79435,2647.4222,0.366176939844153
1.5061127,786.22849,2638.6987,0.365449107989273
1.5090994,784.65836,2630.0927,0.364719291383508
1.512092,783.15956,2621.5191,0.364022629878589
1.5150906,781.66501,2613.0378,0.363327943828296
1.5180951,780.13555,2604.6556,0.362617031161286
1.5211056,778.62472,2596.2744,0.361914777957738
1.524122,777.07801,2588.0255,0.361195847269004
1.5271444,775.58291,2579.8166,0.360500905571642
1.5301728,774.09288,2571.6904,0.359808320475448
1.5332073,772.57959,2563.64,0.35910492383228
1.5362477,771.12409,2555.5942,0.358428388723919
1.5392942,769.61668,2547.6884,0.35772772518033
1.5423467,768.20565,2539.7798,0.357071860299567
1.5454052,766.68943,2532.0042,0.356367101754738
1.5484699,765.29526,2524.2318,0.355719073618687
1.5515406,763.83891,2516.5028,0.3550421434194
1.5546174,762.42706,2508.8207,0.354385897392098
1.5577003,760.97358,2501.228,0.353710301205701
1.5607893,759.56332,2493.6842,0.353054794230836
1.5638844,758.17063,2486.2003,0.352407454017807
1.5669857,756.8262,2478.762,0.351782545673092
1.5700931,755.44347,2471.3922,0.351139834996085
1.5732067,754.14234,2464.0795,0.350535053047929
1.5763264,752.82052,2456.8179,0.349920654121833
1.5794524,751.53009,2449.5795,0.349320845671209
1.5825845,750.25978,2442.3923,0.3487303892552
1.5857229,748.99993,2435.2796,0.348144794781639
1.5888675,747.80802,2428.2115,0.347590779693349
1.5920183,746.63623,2421.152,0.347046116639673
1.5951754,745.439,2414.1855,0.346489628747002
1.5983387,744.25951,2407.2706,0.345941386634353
1.6015083,743.11708,2400.3797,0.345410370486057
1.6046842,742.01452,2393.5202,0.344897886426233
1.6078663,740.91817,2386.7169,0.344388288854229
1.6110548,739.88745,2379.9273,0.343909196949805
1.6142496,738.86966,2373.2039,0.343436115075577
1.6174508,737.82121,2366.5112,0.342948782039259
1.6206583,736.86654,2359.8229,0.342505039152349
1.6238722,735.89129,2353.1654,0.342051730416912
1.6270924,734.89128,2346.564,0.34158691291522
1.630319,733.95321,2339.9652,0.341150885921679
1.633552,733.02507,2333.3776,0.340719474519773
1.6367914,732.07423,2326.8166,0.340277511866091
1.6400373,731.15099,2320.2626,0.339848378047168
1.6432896,730.25447,2313.7077,0.339431664027692
1.6465483,729.33186,2307.1865,0.339002823040866
1.6498135,728.41613,2300.671,0.338577179966473
1.6530852,727.5502,2294.1232,0.338174684572187
1.6563634,726.69104,2287.5918,0.33777533596092
1.659648,725.82971,2281.0476,0.337374978705761
1.6629392,724.96251,2274.5087,0.336971892999151
1.6662369,724.11337,2267.9717,0.336577201812677
1.6695411,723.27577,2261.3918,0.336187874566533
1.6728519,722.45839,2254.7855,0.335807945836288
1.6761693,721.61149,2248.1907,0.335414295830605
1.6794932,720.80438,2241.5399,0.335039140728366
1.6828238,719.96423,2234.8849,0.334648628209446
1.6861609,719.11841,2228.1945,0.334255480201645
1.6895047,718.32862,2221.4461,0.33388837565803
1.6928551,717.49737,2214.6926,0.333501999973506
1.6962121,716.67406,2207.8813,0.333119314903039
1.6995758,715.86552,2201.0195,0.332743495118419
1.7029461,715.00219,2194.1441,0.332342208237553
1.7063232,714.178,2187.1801,0.331959114131775
1.7097069,713.32435,2180.2,0.331562326639331
1.7130973,712.494,2173.1446,0.331176369286375
1.7164945,711.60904,2166.0629,0.330765028503486
1.7198984,710.7673,2158.9001,0.330373776932128
1.7233091,709.8722,2151.7293,0.329957722946904
1.7267265,708.96683,2144.5033,0.329536895333674
1.7301507,708.05575,2137.2138,0.32911341363905
1.7335817,707.14474,2129.8946,0.328689964481326
1.7370195,706.1823,2122.5352,0.328242609998543
1.7404641,705.24987,2115.0972,0.327809204549495
1.7439155,704.28027,2107.6398,0.327358522006681
1.7473738,703.3019,2100.1301,0.326903763055141
1.750839,702.34177,2092.5842,0.326457482290049
1.754311,701.31092,2085.0465,0.325978329959954
1.7577899,700.30234,2077.4563,0.325509529012108
1.7612757,699.26519,2069.8582,0.325027448361035
1.7647684,698.21502,2062.2384,0.324539315846609
1.768268,697.13654,2054.6233,0.324038024480299
1.7717746,696.06883,2046.9876,0.323541739148421
1.7752881,695.03476,2039.3078,0.323061090120937
1.7788086,693.97805,2031.6348,0.322569917730449
1.7823361,692.93702,2023.9689,0.322086033605504
1.7858706,691.87442,2016.2959,0.321592123467309
1.7894121,690.80558,2008.6388,0.321095312896907
1.7929606,689.71577,2001.0196,0.320588755200965
1.7965161,688.6399,1993.3927,0.320088676996203
1.8000787,687.57858,1985.796,0.319595361818459
1.8036484,687.58698,1972.0464,0.319599266246429
1.8072251,690.09604,1943.3515,0.32076550958479
1.8108089,692.4811,1914.7563,0.321874116129308
1.8143999,694.74879,1886.3207,0.322928167589204
1.8179979,696.92073,1858.1025,0.323937713218371
1.8216031,698.95409,1830.1968,0.324882845082292
1.8252155,700.89529,1802.6546,0.325785139793628
1.828835,702.73046,1775.5143,0.326638150398101
1.8324617,704.48173,1748.8319,0.327452163204159
1.8360955,706.12239,1722.6658,0.328214763060486
1.8397366,706.08947,1709.8485,0.328199461421347
1.8433849,705.13664,1704.0727,0.327756573790086
1.8470405,704.18244,1698.322,0.327313049365217
1.8507033,703.27743,1692.5815,0.326892389084614
1.8543733,702.34201,1686.8755,0.326457593845134
1.8580506,701.4087,1681.1993,0.326023779360775
1.8617353,700.50736,1675.5412,0.325604824943345
1.8654272,699.57789,1669.9157,0.325172795340344
1.8691264,698.65924,1664.3389,0.324745795012419
1.872833,697.74891,1658.7692,0.324322661927435
1.876547,696.9145,1652.7243,0.323934817434293
1.8802683,696.08005,1646.7201,0.323546954348638
1.8839969,695.24337,1640.7591,0.323158054730319
1.887733,694.4275,1634.8159,0.322778827867483
1.8914765,693.62576,1628.9238,0.322406168810267
1.8952274,692.8007,1623.0617,0.322022670317307
1.8989857,691.98422,1617.2333,0.32164315991863
1.9027515,691.16493,1611.4584,0.321262343395834
1.9065248,690.3956,1605.69,0.320904748923203
1.9103056,689.69217,1599.9689,0.320577785617621
1.9140938,689.06355,1594.284,0.320285594961615
1.9178896,688.48733,1588.6054,0.320017760499135
1.9216928,687.88167,1582.9932,0.319736241946246
1.9255037,687.30333,1577.3921,0.319467422080516
1.9293221,686.71384,1571.8547,0.31919341955147
1.933148,686.15237,1566.324,0.31893244107858
1.9369816,685.6037,1560.8387,0.318677412210215
1.9408227,685.02076,1555.4056,0.318406454205359
1.9446715,684.47323,1549.9759,0.318151955223648
1.9485279,683.80726,1544.5934,0.317842403807561
1.9523919,683.13384,1539.2237,0.317529389535715
1.9562636,682.43381,1533.9088,0.317204006593835
1.960143,681.78361,1528.6011,0.316901785276449
1.9640301,681.10718,1523.3352,0.316587371917913
1.9679249,680.43007,1518.0975,0.316272642486637
1.9718274,679.77314,1512.8894,0.315967292978746
1.9757376,679.14357,1507.6859,0.315674660750529
1.9796556,678.51014,1502.5263,0.315380234344696
1.9835814,677.81866,1497.3935,0.315058825552715
1.9875149,676.71353,1492.3317,0.314545146923857
1.9914563,675.65686,1487.2898,0.314053993125883
1.9954055,674.58776,1482.2504,0.313557061704139
1.9993625,673.53585,1477.2398,0.313068120415347
2.0033273,672.46436,1472.2508,0.312570078090883
2.0073,671.38763,1467.2872,0.312069600147067
2.0112806,670.35402,1462.3054,0.311589164933496
2.0152691,669.29601,1457.3575,0.311097388286298
2.0192655,668.25989,1452.3957,0.310615786392464
2.0232698,667.15671,1447.4212,0.310103014148671
2.0272821,665.93608,1442.4461,0.309535649635226
2.0313023,664.71545,1437.4862,0.308968285121782
2.0353305,663.50291,1432.5022,0.308404680944323
2.0393667,662.29828,1427.5369,0.307844753436536
2.0434108,661.08671,1422.5591,0.307281600127545
2.047463,659.86907,1417.5992,0.306715625404532
2.0515233,658.64027,1412.6337,0.306144463370074
2.0555916,657.46957,1407.6376,0.305600306962408
2.0596679,656.22355,1402.6844,0.305021140850612
2.0637524,654.88522,1397.6774,0.304399067864303
2.0678449,653.48291,1392.6649,0.303747256151624
2.0719456,652.12539,1387.6082,0.303116263406655
2.0760544,650.73998,1382.5808,0.302472307031201
2.0801713,649.31778,1377.5623,0.301811250190864
2.0842964,647.93602,1372.5181,0.301168990382325
2.0884297,646.52901,1367.4649,0.300514994049233
2.0925711,645.11452,1362.445,0.299857520915997
2.0967208,643.73,1357.3943,0.299213978223983
2.1008787,642.34805,1352.3616,0.298571630101002
2.1050449,641.11485,1347.2729,0.297998422889988
2.1092193,639.90845,1342.1769,0.29743767266345
2.113402,638.66862,1337.119,0.296861383743217
2.117593,637.43213,1332.0427,0.296286647297915
2.1217923,636.20049,1326.9786,0.295714165194953
2.126,634.99459,1321.8981,0.295153647374842
2.130216,633.74267,1316.8488,0.294571738867209
2.1344403,632.53152,1311.7844,0.294008780779617
2.138673,631.27962,1306.7541,0.293426881568241
2.1429141,630.07902,1301.6949,0.292868827256254
2.1471637,628.9042,1296.6226,0.292322755819631
2.1514216,627.72581,1291.5592,0.291775025001121
2.155688,626.57856,1286.5089,0.291241768454871
2.1599628,625.4195,1281.4771,0.290703022468821
2.1642462,624.248,1276.4794,0.290158494210872
2.168538,623.07461,1271.4881,0.28961308745663
2.1728383,621.91425,1266.5214,0.28907373721387
2.1771472,620.73965,1261.5826,0.288527768036075
2.1814646,619.59738,1256.6597,0.287996826257836
2.1857906,618.46942,1251.7438,0.287472535951531
2.1901251,617.35139,1246.8433,0.286952861236862
2.1944683,616.20746,1241.9778,0.286421147869286
2.19882,615.11409,1237.121,0.285912935439586
2.2031804,613.99814,1232.3193,0.285394227535653
2.2075494,612.90004,1227.5467,0.284883816541156
2.2119271,611.79549,1222.8118,0.284370407503753
2.2163135,610.67289,1218.0981,0.283848608594343
2.2207086,609.57132,1213.3985,0.283336584699244
2.2251124,608.48331,1208.7202,0.282830863666439
2.2295249,607.39275,1204.0327,0.282323957360858
2.2339462,606.31932,1199.3694,0.281825013299458
2.2383762,605.22823,1194.732,0.281317860643064
2.2428151,604.1476,1190.1183,0.280815569929118
2.2472627,603.07185,1185.5348,0.280315547501898
2.2517192,601.99433,1180.9745,0.279814702355927
2.2561844,600.93773,1176.4055,0.279323581094853
2.2606586,599.88457,1171.8641,0.278834058789995
2.2651416,598.82552,1167.3401,0.278341798737429
2.2696335,597.80762,1162.8298,0.277868665733787
2.2741343,596.82821,1158.3358,0.277413423376879
2.2786441,595.87115,1153.8628,0.276968569587248
2.2831627,594.90239,1149.4179,0.276518277487231
2.2876904,593.94664,1144.9871,0.276074032602438
2.292227,592.97644,1140.6034,0.275623071171912
2.2967726,592.01241,1136.2359,0.275174977636692
2.3013273,591.07322,1131.8952,0.274738430052754
2.3058909,590.11127,1127.5953,0.274291303328269
2.3104636,589.17369,1123.2968,0.273855504093026
2.3150454,588.31604,1119.0194,0.273456857349168
2.3196363,587.45822,1114.7767,0.273058131587124
2.3242363,586.60659,1110.5535,0.272662283016645
2.3288453,585.768,1106.3605,0.272272495605775
2.3334636,584.93214,1102.1887,0.271883977133996
2.338091,584.09738,1098.041,0.271495969956356
2.3427275,583.25889,1093.9252,0.271106229026772
2.3473733,582.43309,1089.8295,0.2707223865723
2.3520283,581.6242,1085.7508,0.270346404103182
2.3566925,580.77478,1081.6853,0.269951582769109
2.3613659,579.85042,1077.6034,0.269521928359789
2.3660487,578.93547,1073.542,0.269096647839422
2.3707407,578.02064,1069.4995,0.268671423096597
2.375442,577.11715,1065.4866,0.268251469331532
2.3801526,576.20471,1061.4943,0.267827355491427
2.3848726,575.30496,1057.5324,0.267409140126434
2.389602,574.41299,1053.5827,0.266994541005441
2.3943407,573.52646,1049.657,0.266582470466372
2.3990888,572.63369,1045.7576,0.266167499495097
2.4038463,571.74482,1041.8446,0.265754341293951
2.4086133,570.84796,1037.9434,0.265337469238104
2.4133897,569.95114,1034.0637,0.264920615774772
2.4181756,569.05133,1030.2062,0.264502372521008
2.422971,568.16113,1026.3609,0.264088596118766
2.4277759,567.28303,1022.4987,0.263680443952053
2.4325903,566.40789,1018.6375,0.263273667631386
2.4374142,565.52598,1014.7997,0.2628637445277
2.4422478,564.65953,1010.963,0.262461007430731
2.4470909,563.78219,1007.1535,0.262053208521786
2.4519436,562.9137,1003.2818,0.261649523206595
2.456806,562.02421,999.42238,0.26123607682148
2.461678,561.16017,995.57397,0.260834459923487
2.4665596,560.2777,991.73934,0.260424276524604
2.4714509,559.40871,987.91292,0.260020358802986
2.476352,558.53045,984.09502,0.259612132266216
2.4812627,557.6489,980.3072,0.259202376495158
2.4861832,556.79916,976.52546,0.258807406420971
2.4911134,555.92855,972.75696,0.258402735702531
2.4960535,582.80212,968.56715,0.270893916459651
2.5010033,642.63949,964.28332,0.298707095159044
2.5059629,641.02848,960.51751,0.297958277003826
2.5109324,640.11735,956.79567,0.297534772068559
2.5159117,639.84479,953.12141,0.297408082677192
2.5209009,637.53362,949.43359,0.296333821154423
2.5259,636.13742,945.82314,0.295684849448279
2.530909,633.99801,942.11639,0.294690424181238
2.5359279,632.51321,938.42436,0.294000270056268
2.5409568,631.4165,934.54212,0.293490505151637
2.5459957,630.57116,930.80825,0.293097580254006
2.5510445,628.62901,927.23629,0.292194843970459
2.5561034,627.30388,923.38146,0.291578906513818
2.5611723,628.3306,919.48592,0.292056139166828
2.5662513,623.70779,915.9569,0.289907397659249
2.5713403,622.59966,912.21803,0.28939232459183
2.5764394,624.3111,908.11396,0.290187823901932
2.5815486,620.25112,904.56394,0.288300693012724
2.586668,622.9781,900.45597,0.289568228368133
2.5917975,618.13076,896.66786,0.287315122430544
2.5969372,616.39989,893.33795,0.286510591806697
2.6020871,615.42722,889.2483,0.286058482288422
2.6072472,618.63596,885.3019,0.287549945884163
2.6124175,613.58973,881.59051,0.285204393318129
2.617598,611.49726,877.70494,0.284231786366435
2.6227889,611.29331,873.81117,0.284136987784951
2.62799,609.22365,869.83404,0.283174983214446
2.6332015,609.78782,865.92892,0.28343721668204
2.6384233,607.49045,861.95286,0.282369369576651
2.6436554,606.90819,857.93932,0.282098727644535
2.6488979,604.0531,853.98882,0.280771645114457
2.6541509,603.99786,849.79602,0.280745968852426
2.6594142,605.09583,845.59465,0.281256319421252
2.664688,611.35702,840.87716,0.284166601011851
2.6699722,615.3494,836.67178,0.286022310552158
2.6752669,604.22387,832.83391,0.28085102120546
2.6805721,601.9467,828.78198,0.279792563319712
2.6858878,603.1094,824.08297,0.280333001224549
2.6912141,602.54711,818.79824,0.28007164160512
2.6965509,650.13437,810.40911,0.302190811718955
2.7018984,641.66152,812.80307,0.298252522132645
2.7072564,613.17837,809.07431,0.285013187902688
2.712625,606.39298,804.08224,0.281859251414251
2.7180043,608.50364,798.1813,0.282840313311752
2.7233943,623.10372,792.05921,0.289626618158797
2.7287949,636.89331,786.70385,0.296036196836158
2.7342063,661.97486,781.05002,0.307694423663436
2.7396284,686.87623,776.84055,0.31926890051076
2.7450612,689.25708,774.07217,0.320375550193165
2.7505048,686.09419,771.02609,0.318905398266759
2.7559592,682.29182,767.57845,0.317138007816758
2.7614245,673.66025,762.8415,0.313125943134331
2.7669005,672.95968,757.75855,0.31280030919351
2.7723874,678.08147,751.99552,0.31518098301876
2.7778852,716.6173,745.62568,0.333092932125471
2.783394,706.63789,741.99787,0.328454374086497
2.7889136,715.63142,736.58778,0.3326346824294
2.7944442,729.07501,730.61119,0.338883435859428
2.7999857,747.72197,724.46699,0.3475507825473
2.8055382,771.85014,718.25571,0.358765866096248
2.8111018,798.69,712.3411,0.371241378012074
2.8166764,830.30222,706.41073,0.38593514419773
2.822262,866.66885,700.79157,0.402838821262492
2.8278587,905.34512,694.94279,0.420816048686358
2.8334665,951.49261,689.67296,0.442265995198018
2.8390854,1000.0511,684.75503,0.464836605499619
2.8447155,1051.1249,680.3872,0.488576364219915
2.8503567,1103.6942,676.68068,0.513011250562714
2.8560091,1159.5461,672.91702,0.538971931578618
2.8616728,1217.068,669.83609,0.565708850059973
2.8673476,1275.1058,667.63053,0.59268556549248
2.8730338,1333.1472,665.90202,0.61966395425126
2.8787311,1393.3429,664.56956,0.64764368934047
2.8844398,1451.9137,663.80933,0.674868150023926
2.8901598,1510.3983,663.50263,0.702052543839405
2.8958912,1568.1603,662.94284,0.7289010638869
2.9016339,1624.4313,663.09749,0.755056547969732
2.907388,1677.9434,663.85086,0.779929659870871
2.9131535,1725.5265,665.40481,0.802046896363235
2.9189305,1771.1513,666.64975,0.823253889844467
2.9247189,1814.2198,668.11653,0.843272682228136
2.9305188,1852.805,669.68763,0.861207579145428
2.9363302,1883.4118,671.60592,0.875434013191854
2.9421531,1912.7169,673.2901,0.889055400346797
2.9479875,1936.3066,674.96463,0.900020196118487
2.9538336,1956.8796,676.65697,0.909582790954835
2.9596912,1973.2226,678.34532,0.917179227420612
2.9655604,1994.6189,678.75981,0.927124502679297
2.9714413,2004.1505,680.3192,0.931554912874317
2.9773338,2011.8105,681.77101,0.935115379332608
2.9832381,2019.0921,682.87623,0.938499960607111
2.989154,2025.9192,683.91238,0.941673284439669
2.9950817,2024.8381,685.54934,0.941170775263683
3.0010211,2029.1673,686.54074,0.943183043069327
3.0069723,2029.9442,687.4259,0.94354415617526
3.0129353,2024.1791,689.10026,0.940864463593185
3.0189101,2021.2807,689.99554,0.939517250018418
3.0248968,2016.5425,690.95075,0.937314873755667
3.0308953,2002.0541,692.50295,0.930580479208108
3.0369058,1990.4599,693.26915,0.92519134602133
3.0429281,1970.7388,694.66878,0.916024725254932
3.0489624,1953.1415,695.2548,0.907845274026932
3.0550087,1929.9084,696.33133,0.897046230518822
3.0610669,1905.9175,696.87977,0.885894951830282
3.0671372,1875.4037,698.00979,0.871711745379237
3.0732195,1847.4585,698.01079,0.858722457223854
3.0793139,1811.2329,699.31057,0.841884332715829
3.0854204,1775.4897,699.8454,0.825270433928364
3.0915389,1738.9068,700.25084,0.808266231787761
3.0976696,1704.9523,699.81547,0.792483743751463
3.1038125,1666.5306,699.9155,0.774624843735729
3.1099675,1628.7638,699.38585,0.757070349657793
3.1161348,1589.1889,699.04175,0.738675427459331
3.1223142,1549.2486,698.58211,0.720110662644176
3.128506,1508.7426,698.00269,0.701282953197761
3.13471,1469.5233,696.81054,0.683053318450026
3.1409263,1427.1842,696.42881,0.663373560561745
3.1471549,1386.2565,695.36158,0.644349839534983
3.1533959,1345.1145,694.54245,0.625226509113702
3.1596493,1305.0858,693.0289,0.606620654842293
3.165915,1264.7246,691.69742,0.587860250297074
3.1721932,1224.7163,690.28297,0.569263878207877
3.1784839,1185.711,688.45747,0.551133713410804
3.184787,1146.5697,686.76765,0.532940334065646
3.1911026,1107.2126,685.39509,0.514646648106689
3.1974307,1068.908,683.31401,0.496842177676108
3.2037714,1032.3562,681.22326,0.479852431215251
3.2101247,995.79555,679.09317,0.46285857116064
3.2164906,959.90406,676.68941,0.446175745275119
3.222869,924.92671,674.54984,0.429917823411554
3.2292602,892.04528,672.06189,0.414634112104029
3.235664,860.29488,669.20404,0.399876118078268
3.2420805,830.61811,666.40356,0.386081973930041
3.2485097,802.36499,663.37233,0.372949560600789
3.2549517,775.59556,660.44453,0.360506785454239
3.2614065,751.73433,657.49705,0.349415779048421
3.267874,729.84213,654.28093,0.339240003095654
3.2743544,709.57532,651.0738,0.329819729306938
3.2808476,691.959,647.78269,0.321631437338463
3.2873537,675.34811,644.78743,0.313910482157345
3.2938728,660.72735,641.5295,0.307114564980488
3.3004047,648.24504,638.27522,0.301312626850333
3.3069496,636.33032,635.0361,0.295774511847731
3.3135075,627.21193,631.97989,0.291536166971932
3.3200783,618.35471,628.89621,0.287419217269099
3.3266622,610.32009,625.95824,0.283684622619606
3.3332592,601.97583,623.05047,0.279806103318136
3.3398692,594.06022,620.19017,0.276126826046346
3.3464924,587.09233,617.29449,0.272888061212134
3.3531287,580.71304,614.37474,0.26992288522353
3.3597781,575.82788,611.59104,0.267652200063819
3.3664408,570.27722,608.82402,0.265072181950062
3.3731166,565.64314,606.02074,0.262918202001624
3.3798057,562.21809,603.35393,0.261326194737528
3.386508,557.17719,600.70496,0.258983119624004
3.3932237,553.13359,598.0042,0.257103602369337
3.3999526,550.9298,595.38479,0.256079252450784
3.4066949,548.3014,592.7506,0.254857538346479
3.4134506,545.78011,590.20863,0.25368561034692
3.4202197,542.79077,587.72055,0.252296126691251
3.4270022,540.70213,585.18692,0.251325299972785
3.4337981,539.41593,582.65554,0.250727457680533
3.4406075,538.28529,580.2331,0.250201921675781
3.4474305,536.29877,577.82035,0.249278561645921
3.4542669,534.90484,575.48148,0.248630645064954
3.4611169,532.96174,573.1275,0.247727467209196
3.4679805,532.08306,570.74947,0.247319045451028
3.4748577,531.11674,568.5196,0.246869887494373
3.4817486,530.20311,566.21859,0.246445220526972
3.4886531,529.09744,563.99735,0.245931290899173
3.4955713,529.06367,561.76351,0.245915594169109
3.5025032,527.59281,559.62892,0.245231919535317
3.5094489,526.59622,557.5339,0.244768691693585
3.5164083,525.5173,555.42783,0.244267195809619
3.5233815,524.17176,553.42572,0.243641771522636
3.5303686,522.49792,551.39586,0.242863749175829
3.5373695,520.41087,549.40908,0.2418936615098
3.5443843,518.71657,547.44048,0.241106129092009
3.5514131,515.9473,545.45856,0.239818936801023
3.5584557,513.27475,543.49423,0.238576701209234
3.5655123,511.48139,541.50797,0.237743124430168
3.5725829,510.04773,539.54933,0.23707674083453
3.5796676,507.50794,537.60324,0.235896213797179
3.5867663,506.32662,535.66309,0.235347121077009
3.593879,504.94469,533.70929,0.234704782250284
3.6010059,502.9429,531.80503,0.233774324528151
3.6081469,501.89707,529.87631,0.233288209301509
3.6153021,501.39138,527.93662,0.233053158089591
3.6224714,501.29889,526.01034,0.233010167548765
3.629655,498.64955,524.11542,0.231778720263307
3.6368528,500.07424,522.25939,0.23244093448765
3.6440649,497.72836,520.41493,0.231350539310734
3.6512913,495.02089,518.60397,0.230092072454098
3.658532,498.64671,516.62934,0.231777400194803
3.6657871,495.47964,514.851,0.23030530535067
3.6730565,494.11684,513.10331,0.229671858393835
3.6803404,493.5745,511.27911,0.229419771790833
3.6876388,492.00596,509.55967,0.228690694237506
3.6949516,490.72332,507.77089,0.228094506679012
3.7022789,489.7718,506.02497,0.22765222795259
3.7096207,488.85096,504.3005,0.227224209684515
3.7169771,488.01874,502.58177,0.226837383131523
3.7243481,487.22553,500.83407,0.226468688927949
3.7317337,486.78426,499.0788,0.226263580960057
3.7391339,485.98345,497.35623,0.225891354178795
3.7465488,484.62782,495.65146,0.22526123993012
3.7539784,483.77945,493.96809,0.224866906649543
3.7614228,482.50063,492.29831,0.22427249467615
3.7688819,482.96738,490.55494,0.22448944607555
3.7763558,481.49597,488.92648,0.223805515794689
3.7838445,481.05847,487.21732,0.223602160171256
3.7913481,480.9972,485.54351,0.223573681087718
3.7988666,480.21699,483.92843,0.22321102945124
3.8064,480.21056,482.24264,0.223208040704591
3.8139483,479.79051,480.62108,0.223012796065452
3.8215115,479.10023,478.97224,0.222691945048895
3.8290898,478.99265,477.37293,0.222641940482109
3.8366831,479.28708,475.75517,0.222778795330583
3.8442915,478.14154,474.1407,0.222246333614313
3.8519149,478.31024,472.53146,0.222324747542709
3.8595535,478.94854,470.94576,0.222621437587138
3.8672072,477.54571,469.38665,0.221969384171774
3.8748761,477.26544,467.82,0.221839111073306
3.8825602,477.03591,466.25623,0.221732422579028
3.8902596,476.49086,464.66793,0.221479076333194
3.8979742,475.88517,463.10528,0.221197543835919
3.9057041,475.09429,461.55917,0.220829932646293
3.9134493,474.5053,460.00656,0.220556162523673
3.9212099,473.91203,458.43853,0.22028040300204
3.9289859,473.89618,456.88806,0.220273035718311
3.9367773,473.27083,455.34626,0.219982365000336
3.9445842,472.23401,453.82417,0.219500437737505
3.9524065,472.13554,452.28987,0.219454667615815
3.9602443,471.70427,450.72397,0.219254207776458
3.9680977,470.47788,449.22956,0.218684165940978
3.9759667,469.81094,447.67129,0.218374163656422
3.9838513,469.87697,446.13043,0.218404855249143
3.9917515,469.6469,444.53846,0.218297915755924
3.9996673,468.7253,443.03583,0.217869544230081
4.0075989,468.56634,441.47693,0.217795657578878
4.0155462,467.52204,439.94026,0.217310253515903
4.0235093,468.00871,438.31959,0.217536463987346
4.0314881,467.10758,436.78557,0.217117607180615
